week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
3,Cupid,Chernobyl,0,,,,,,,,,,,,
4,Cupid,Chernobyl,0,,,,,,,,,,,,
5,Cupid,Chernobyl,0,,,,,,,,,,,,
6,Cupid,Chernobyl,0,,,,,,,,,,,,
0,Cupid,Double dipper,0,,,,,,,,,,,,
1,Cupid,Double dipper,0,,,,,,,,,,,,
2,Cupid,Double dipper,0,,,,,,,,,,,,
3,Cupid,Double dipper,0,,,,,,,,,,,,
4,Cupid,Double dipper,0,,,,,,,,,,,,
5,Cupid,Double dipper,0,,,,,,,,,,,,
6,Cupid,Double dipper,0,,,,,,,,,,,,
5,Cupid,Duck Hunt,0,,,,,,,,,,,,
6,Cupid,Duck Hunt,0,,,,,,,,,,,,
0,Cupid,Great Clips,0,,,,,,,,,,,,
1,Cupid,Great Clips,0,,,,,,,,,,,,
2,Cupid,Great Clips,0,,,,,,,,,,,,
3,Cupid,Great Clips,0,,,,,,,,,,,,
4,Cupid,Great Clips,0,,,,,,,,,,,,
5,Cupid,Great Clips,0,,,,,,,,,,,,
6,Cupid,Great Clips,0,,,,,,,,,,,,
0,Cupid,GrubX (CMW),0,,,,,,,,,,,,
1,Cupid,GrubX (CMW),0,,,,,,,,,,,,
2,Cupid,GrubX (CMW),0,,,,,,,,,,,,
3,Cupid,GrubX (CMW),0,,,,,,,,,,,,
4,Cupid,GrubX (CMW),0,,,,,,,,,,,,
5,Cupid,GrubX (CMW),0,,,,,,,,,,,,
6,Cupid,GrubX (CMW),0,,,,,,,,,,,,
1,Cupid,Laces Out,0,,,,,,,,,,,,
4,Cupid,Laces Out,0,,,,,,,,,,,,
5,Cupid,Laces Out,0,,,,,,,,,,,,
6,Cupid,Laces Out,0,,,,,,,,,,,,
0,Cupid,Lot lizard,0,,,,,,,,,,,,
1,Cupid,Lot lizard,0,,,,,,,,,,,,
2,Cupid,Lot lizard,0,,,,,,,,,,,,
3,Cupid,Lot lizard,0,,,,,,,,,,,,
4,Cupid,Lot lizard,0,,,,,,,,,,,,
5,Cupid,Lot lizard,0,,,,,,,,,,,,
6,Cupid,Lot lizard,0,,,,,,,,,,,,
1,Cupid,Otto Man,0,,,,,,,,,,,,
2,Cupid,Otto Man,0,,,,,,,,,,,,
5,Cupid,Otto Man,0,,,,,,,,,,,,
6,Cupid,Otto Man,0,,,,,,,,,,,,
2,Cupid,Picasso,0,,,,,,,,,,,,
3,Cupid,Picasso,0,,,,,,,,,,,,
4,Cupid,Picasso,0,,,,,,,,,,,,
5,Cupid,Picasso,0,,,,,,,,,,,,
6,Cupid,Picasso,0,,,,,,,,,,,,
2,Cupid,Singer,0,,,,,,,,,,,,
5,Cupid,Singer,0,,,,,,,,,,,,
6,Cupid,Singer,0,,,,,,,,,,,,
4,Cupid,Sizzler,0,,,,,,,,,,,,
5,Cupid,Sizzler,0,,,,,,,,,,,,
6,Cupid,Sizzler,0,,,,,,,,,,,,
5,Cupid,Soft Hands,0,,,,,,,,,,,,
6,Cupid,Soft Hands,0,,,,,,,,,,,,
5,Cupid,Sparkler,0,,,,,,,,,,,,
6,Cupid,Sparkler,0,,,,,,,,,,,,
1,Cupid,Spike Horn,0,,,,,,,,,,,,
4,Cupid,Spike Horn,0,,,,,,,,,,,,
5,Cupid,Spike Horn,0,,,,,,,,,,,,
6,Cupid,Spike Horn,0,,,,,,,,,,,,
0,Cupid,Spirit,0,,,,,,,,,,,,
1,Cupid,Spirit,0,,,,,,,,,,,,
2,Cupid,Spirit,0,,,,,,,,,,,,
3,Cupid,Spirit,0,,,,,,,,,,,,
4,Cupid,Spirit,0,,,,,,,,,,,,
5,Cupid,Spirit,0,,,,,,,,,,,,
6,Cupid,Spirit,0,,,,,,,,,,,,
1,Dancer,And1,0,,,,,,,,,,,,
2,Dancer,And1,0,,,,,,,,,,,,
3,Dancer,And1,0,,,,,,,,,,,,
4,Dancer,And1,0,,,,,,,,,,,,
5,Dancer,And1,0,,,,,,,,,,,,
6,Dancer,And1,0,,,,,,,,,,,,
0,Dancer,Ball boy,0,,,,,,,,,,,,
1,Dancer,Ball boy,0,,,,,,,,,,,,
2,Dancer,Ball boy,0,,,,,,,,,,,,
3,Dancer,Ball boy,0,,,,,,,,,,,,
4,Dancer,Ball boy,0,,,,,,,,,,,,
5,Dancer,Ball boy,0,,,,,,,,,,,,
6,Dancer,Ball boy,0,,,,,,,,,,,,
0,Dancer,Bill Nye,0,,,,,,,,,,,,
1,Dancer,Bill Nye,0,,,,,,,,,,,,
2,Dancer,Bill Nye,0,,,,,,,,,,,,
3,Dancer,Bill Nye,0,,,,,,,,,,,,
4,Dancer,Bill Nye,0,,,,,,,,,,,,
5,Dancer,Bill Nye,0,,,,,,,,,,,,
6,Dancer,Bill Nye,0,,,,,,,,,,,,
0,Dancer,Boston Butt,0,,,,,,,,,,,,
3,Dancer,Boston Butt,0,,,,,,,,,,,,
4,Dancer,Boston Butt,0,,,,,,,,,,,,
5,Dancer,Boston Butt,0,,,,,,,,,,,,
6,Dancer,Boston Butt,0,,,,,,,,,,,,
5,Dancer,Cinderella,0,,,,,,,,,,,,
6,Dancer,Cinderella,0,,,,,,,,,,,,
0,Dancer,Crotch Rocket,0,,,,,,,,,,,,
1,Dancer,Crotch Rocket,0,,,,,,,,,,,,
2,Dancer,Crotch Rocket,0,,,,,,,,,,,,
3,Dancer,Crotch Rocket,0,,,,,,,,,,,,
4,Dancer,Crotch Rocket,0,,,,,,,,,,,,
5,Dancer,Crotch Rocket,0,,,,,,,,,,,,
6,Dancer,Crotch Rocket,0,,,,,,,,,,,,
5,Dancer,Cutler,0,,,,,,,,,,,,
6,Dancer,Cutler,0,,,,,,,,,,,,
0,Dancer,DEADBOLT,0,,,,,,,,,,,,
2,Dancer,DEADBOLT,0,,,,,,,,,,,,
3,Dancer,DEADBOLT,0,,,,,,,,,,,,
4,Dancer,DEADBOLT,0,,,,,,,,,,,,
5,Dancer,DEADBOLT,0,,,,,,,,,,,,
6,Dancer,DEADBOLT,0,,,,,,,,,,,,
3,Dancer,Dear Abby,0,,,,,,,,,,,,
5,Dancer,Dear Abby,0,,,,,,,,,,,,
6,Dancer,Dear Abby,0,,,,,,,,,,,,
1,Dancer,Eleanor,0,,,,,,,,,,,,
2,Dancer,Eleanor,0,,,,,,,,,,,,
3,Dancer,Eleanor,0,,,,,,,,,,,,
4,Dancer,Eleanor,0,,,,,,,,,,,,
5,Dancer,Eleanor,0,,,,,,,,,,,,
6,Dancer,Eleanor,0,,,,,,,,,,,,
5,Dancer,Foghorn,0,,,,,,,,,,,,
6,Dancer,Foghorn,0,,,,,,,,,,,,
0,Dancer,Four Square,0,,,,,,,,,,,,
1,Dancer,Four Square,0,,,,,,,,,,,,
2,Dancer,Four Square,0,,,,,,,,,,,,
3,Dancer,Four Square,0,,,,,,,,,,,,
4,Dancer,Four Square,0,,,,,,,,,,,,
5,Dancer,Four Square,0,,,,,,,,,,,,
6,Dancer,Four Square,0,,,,,,,,,,,,
3,Dancer,HandsOn,0,,,,,,,,,,,,
4,Dancer,HandsOn,0,,,,,,,,,,,,
5,Dancer,HandsOn,0,,,,,,,,,,,,
6,Dancer,HandsOn,0,,,,,,,,,,,,
5,Dancer,Hodl,0,,,,,,,,,,,,
6,Dancer,Hodl,0,,,,,,,,,,,,
1,Dancer,Martha Stewart,0,,,,,,,,,,,,
2,Dancer,Martha Stewart,0,,,,,,,,,,,,
3,Dancer,Martha Stewart,0,,,,,,,,,,,,
4,Dancer,Martha Stewart,0,,,,,,,,,,,,
5,Dancer,Martha Stewart,0,,,,,,,,,,,,
6,Dancer,Martha Stewart,0,,,,,,,,,,,,
2,Dancer,Ozark,0,,,,,,,,,,,,
3,Dancer,Ozark,0,,,,,,,,,,,,
4,Dancer,Ozark,0,,,,,,,,,,,,
5,Dancer,Ozark,0,,,,,,,,,,,,
6,Dancer,Ozark,0,,,,,,,,,,,,
5,Dancer,Party in a bottle,0,,,,,,,,,,,,
6,Dancer,Party in a bottle,0,,,,,,,,,,,,
2,Dancer,Phoenix,0,,,,,,,,,,,,
3,Dancer,Phoenix,0,,,,,,,,,,,,
4,Dancer,Phoenix,0,,,,,,,,,,,,
5,Dancer,Phoenix,0,,,,,,,,,,,,
6,Dancer,Phoenix,0,,,,,,,,,,,,
4,Dancer,Pop-Tart,0,,,,,,,,,,,,
5,Dancer,Pop-Tart,0,,,,,,,,,,,,
6,Dancer,Pop-Tart,0,,,,,,,,,,,,
5,Dancer,Ricochet,0,,,,,,,,,,,,
6,Dancer,Ricochet,0,,,,,,,,,,,,
0,Dancer,Safety Meeting,0,,,,,,,,,,,,
1,Dancer,Safety Meeting,0,,,,,,,,,,,,
2,Dancer,Safety Meeting,0,,,,,,,,,,,,
3,Dancer,Safety Meeting,0,,,,,,,,,,,,
4,Dancer,Safety Meeting,0,,,,,,,,,,,,
5,Dancer,Safety Meeting,0,,,,,,,,,,,,
6,Dancer,Safety Meeting,0,,,,,,,,,,,,
4,Dancer,Sparky,0,,,,,,,,,,,,
5,Dancer,Sparky,0,,,,,,,,,,,,
6,Dancer,Sparky,0,,,,,,,,,,,,
4,Dancer,Thesaurus,0,,,,,,,,,,,,
5,Dancer,Thesaurus,0,,,,,,,,,,,,
6,Dancer,Thesaurus,0,,,,,,,,,,,,
3,Dancer,TruGreen,0,,,,,,,,,,,,
4,Dancer,TruGreen,0,,,,,,,,,,,,
5,Dancer,TruGreen,0,,,,,,,,,,,,
6,Dancer,TruGreen,0,,,,,,,,,,,,
2,Dancer,Waffle House,0,,,,,,,,,,,,
3,Dancer,Waffle House,0,,,,,,,,,,,,
4,Dancer,Waffle House,0,,,,,,,,,,,,
5,Dancer,Waffle House,0,,,,,,,,,,,,
6,Dancer,Waffle House,0,,,,,,,,,,,,
0,Dasher,BABYMOMMA,0,,,,,,,,,,,,
2,Dasher,BABYMOMMA,0,,,,,,,,,,,,
3,Dasher,BABYMOMMA,0,,,,,,,,,,,,
4,Dasher,BABYMOMMA,0,,,,,,,,,,,,
5,Dasher,BABYMOMMA,0,,,,,,,,,,,,
6,Dasher,BABYMOMMA,0,,,,,,,,,,,,
0,Dasher,BORG,0,,,,,,,,,,,,
1,Dasher,BORG,0,,,,,,,,,,,,
2,Dasher,BORG,0,,,,,,,,,,,,
3,Dasher,BORG,0,,,,,,,,,,,,
5,Dasher,BORG,0,,,,,,,,,,,,
6,Dasher,BORG,0,,,,,,,,,,,,
2,Dasher,Dog House,0,,,,,,,,,,,,
3,Dasher,Dog House,0,,,,,,,,,,,,
4,Dasher,Dog House,0,,,,,,,,,,,,
5,Dasher,Dog House,0,,,,,,,,,,,,
6,Dasher,Dog House,0,,,,,,,,,,,,
4,Dasher,Doozie,0,,,,,,,,,,,,
5,Dasher,Doozie,0,,,,,,,,,,,,
6,Dasher,Doozie,0,,,,,,,,,,,,
1,Dasher,Drive By,0,,,,,,,,,,,,
2,Dasher,Drive By,0,,,,,,,,,,,,
3,Dasher,Drive By,0,,,,,,,,,,,,
4,Dasher,Drive By,0,,,,,,,,,,,,
5,Dasher,Drive By,0,,,,,,,,,,,,
6,Dasher,Drive By,0,,,,,,,,,,,,
0,Dasher,Grinch,0,,,,,,,,,,,,
1,Dasher,Grinch,0,,,,,,,,,,,,
2,Dasher,Grinch,0,,,,,,,,,,,,
3,Dasher,Grinch,0,,,,,,,,,,,,
4,Dasher,Grinch,0,,,,,,,,,,,,
5,Dasher,Grinch,0,,,,,,,,,,,,
6,Dasher,Grinch,0,,,,,,,,,,,,
5,Dasher,Jellystone,0,,,,,,,,,,,,
6,Dasher,Jellystone,0,,,,,,,,,,,,
0,Dasher,LaRussa,0,,,,,,,,,,,,
1,Dasher,LaRussa,0,,,,,,,,,,,,
2,Dasher,LaRussa,0,,,,,,,,,,,,
3,Dasher,LaRussa,0,,,,,,,,,,,,
4,Dasher,LaRussa,0,,,,,,,,,,,,
5,Dasher,LaRussa,0,,,,,,,,,,,,
6,Dasher,LaRussa,0,,,,,,,,,,,,
2,Dasher,Norm,0,,,,,,,,,,,,
3,Dasher,Norm,0,,,,,,,,,,,,
4,Dasher,Norm,0,,,,,,,,,,,,
5,Dasher,Norm,0,,,,,,,,,,,,
6,Dasher,Norm,0,,,,,,,,,,,,
5,Dasher,Old Maid,0,,,,,,,,,,,,
6,Dasher,Old Maid,0,,,,,,,,,,,,
2,Dasher,Olive Oyl,0,,,,,,,,,,,,
3,Dasher,Olive Oyl,0,,,,,,,,,,,,
4,Dasher,Olive Oyl,0,,,,,,,,,,,,
5,Dasher,Olive Oyl,0,,,,,,,,,,,,
6,Dasher,Olive Oyl,0,,,,,,,,,,,,
2,Dasher,Rooney,0,,,,,,,,,,,,
3,Dasher,Rooney,0,,,,,,,,,,,,
4,Dasher,Rooney,0,,,,,,,,,,,,
5,Dasher,Rooney,0,,,,,,,,,,,,
6,Dasher,Rooney,0,,,,,,,,,,,,
0,Dasher,Scat,0,,,,,,,,,,,,
1,Dasher,Scat,0,,,,,,,,,,,,
2,Dasher,Scat,0,,,,,,,,,,,,
3,Dasher,Scat,0,,,,,,,,,,,,
4,Dasher,Scat,0,,,,,,,,,,,,
5,Dasher,Scat,0,,,,,,,,,,,,
6,Dasher,Scat,0,,,,,,,,,,,,
5,Dasher,Scratch and Dent,0,,,,,,,,,,,,
6,Dasher,Scratch and Dent,0,,,,,,,,,,,,
2,Dasher,Trifecta,0,,,,,,,,,,,,
3,Dasher,Trifecta,0,,,,,,,,,,,,
4,Dasher,Trifecta,0,,,,,,,,,,,,
5,Dasher,Trifecta,0,,,,,,,,,,,,
6,Dasher,Trifecta,0,,,,,,,,,,,,
0,Dasher,Trojan,0,,,,,,,,,,,,
1,Dasher,Trojan,0,,,,,,,,,,,,
2,Dasher,Trojan,0,,,,,,,,,,,,
3,Dasher,Trojan,0,,,,,,,,,,,,
4,Dasher,Trojan,0,,,,,,,,,,,,
5,Dasher,Trojan,0,,,,,,,,,,,,
6,Dasher,Trojan,0,,,,,,,,,,,,
1,Dasher,UPS,0,,,,,,,,,,,,
3,Dasher,UPS,0,,,,,,,,,,,,
5,Dasher,UPS,0,,,,,,,,,,,,
6,Dasher,UPS,0,,,,,,,,,,,,
5,Dasher,Zimmer,0,,,,,,,,,,,,
6,Dasher,Zimmer,0,,,,,,,,,,,,
5,Donner,Bedpan,0,,,,,,,,,,,,
6,Donner,Bedpan,0,,,,,,,,,,,,
5,Donner,Celler Dweller,0,,,,,,,,,,,,
6,Donner,Celler Dweller,0,,,,,,,,,,,,
5,Donner,Chum Bucket,0,,,,,,,,,,,,
6,Donner,Chum Bucket,0,,,,,,,,,,,,
5,Donner,Corner Kick,0,,,,,,,,,,,,
6,Donner,Corner Kick,0,,,,,,,,,,,,
0,Donner,HGTV,0,,,,,,,,,,,,
1,Donner,HGTV,0,,,,,,,,,,,,
2,Donner,HGTV,0,,,,,,,,,,,,
3,Donner,HGTV,0,,,,,,,,,,,,
4,Donner,HGTV,0,,,,,,,,,,,,
5,Donner,HGTV,0,,,,,,,,,,,,
6,Donner,HGTV,0,,,,,,,,,,,,
5,Donner,Hanger,0,,,,,,,,,,,,
6,Donner,Hanger,0,,,,,,,,,,,,
3,Donner,John Denver,0,,,,,,,,,,,,
5,Donner,John Denver,0,,,,,,,,,,,,
6,Donner,John Denver,0,,,,,,,,,,,,
4,Donner,Juanita,0,,,,,,,,,,,,
5,Donner,Juanita,0,,,,,,,,,,,,
6,Donner,Juanita,0,,,,,,,,,,,,
1,Donner,Large Marge,0,,,,,,,,,,,,
2,Donner,Large Marge,0,,,,,,,,,,,,
4,Donner,Large Marge,0,,,,,,,,,,,,
5,Donner,Large Marge,0,,,,,,,,,,,,
6,Donner,Large Marge,0,,,,,,,,,,,,
2,Donner,Moist,0,,,,,,,,,,,,
3,Donner,Moist,0,,,,,,,,,,,,
5,Donner,Moist,0,,,,,,,,,,,,
6,Donner,Moist,0,,,,,,,,,,,,
4,Donner,Mr. Belding,0,,,,,,,,,,,,
5,Donner,Mr. Belding,0,,,,,,,,,,,,
6,Donner,Mr. Belding,0,,,,,,,,,,,,
5,Donner,Mr. Kotter,0,,,,,,,,,,,,
6,Donner,Mr. Kotter,0,,,,,,,,,,,,
3,Donner,Peashooter,0,,,,,,,,,,,,
4,Donner,Peashooter,0,,,,,,,,,,,,
5,Donner,Peashooter,0,,,,,,,,,,,,
6,Donner,Peashooter,0,,,,,,,,,,,,
0,Donner,Pit Boss,0,,,,,,,,,,,,
1,Donner,Pit Boss,0,,,,,,,,,,,,
2,Donner,Pit Boss,0,,,,,,,,,,,,
3,Donner,Pit Boss,0,,,,,,,,,,,,
4,Donner,Pit Boss,0,,,,,,,,,,,,
5,Donner,Pit Boss,0,,,,,,,,,,,,
6,Donner,Pit Boss,0,,,,,,,,,,,,
5,Donner,Storm Chaser,0,,,,,,,,,,,,
6,Donner,Storm Chaser,0,,,,,,,,,,,,
4,Donner,Trickle,0,,,,,,,,,,,,
5,Donner,Trickle,0,,,,,,,,,,,,
6,Donner,Trickle,0,,,,,,,,,,,,
5,Donner,fuzzy navel,0,,,,,,,,,,,,
6,Donner,fuzzy navel,0,,,,,,,,,,,,
5,Prancer,Boomer,0,,,,,,,,,,,,
6,Prancer,Boomer,0,,,,,,,,,,,,
3,Prancer,Circuit City,0,,,,,,,,,,,,
4,Prancer,Circuit City,0,,,,,,,,,,,,
5,Prancer,Circuit City,0,,,,,,,,,,,,
6,Prancer,Circuit City,0,,,,,,,,,,,,
2,Prancer,Deliverance,0,,,,,,,,,,,,
5,Prancer,Deliverance,0,,,,,,,,,,,,
6,Prancer,Deliverance,0,,,,,,,,,,,,
4,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
5,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
6,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
4,Prancer,Dilbert,0,,,,,,,,,,,,
5,Prancer,Dilbert,0,,,,,,,,,,,,
6,Prancer,Dilbert,0,,,,,,,,,,,,
0,Prancer,Dungeon Master,0,,,,,,,,,,,,
1,Prancer,Dungeon Master,0,,,,,,,,,,,,
2,Prancer,Dungeon Master,0,,,,,,,,,,,,
5,Prancer,Dungeon Master,0,,,,,,,,,,,,
6,Prancer,Dungeon Master,0,,,,,,,,,,,,
0,Prancer,Ferkus,0,,,,,,,,,,,,
1,Prancer,Ferkus,0,,,,,,,,,,,,
2,Prancer,Ferkus,0,,,,,,,,,,,,
3,Prancer,Ferkus,0,,,,,,,,,,,,
4,Prancer,Ferkus,0,,,,,,,,,,,,
5,Prancer,Ferkus,0,,,,,,,,,,,,
6,Prancer,Ferkus,0,,,,,,,,,,,,
5,Prancer,Flo,0,,,,,,,,,,,,
6,Prancer,Flo,0,,,,,,,,,,,,
0,Prancer,Glass Slipper,0,,,,,,,,,,,,
1,Prancer,Glass Slipper,0,,,,,,,,,,,,
2,Prancer,Glass Slipper,0,,,,,,,,,,,,
3,Prancer,Glass Slipper,0,,,,,,,,,,,,
4,Prancer,Glass Slipper,0,,,,,,,,,,,,
5,Prancer,Glass Slipper,0,,,,,,,,,,,,
6,Prancer,Glass Slipper,0,,,,,,,,,,,,
5,Prancer,Hank Hill,0,,,,,,,,,,,,
6,Prancer,Hank Hill,0,,,,,,,,,,,,
0,Prancer,Hot Boxx,0,,,,,,,,,,,,
1,Prancer,Hot Boxx,0,,,,,,,,,,,,
2,Prancer,Hot Boxx,0,,,,,,,,,,,,
3,Prancer,Hot Boxx,0,,,,,,,,,,,,
4,Prancer,Hot Boxx,0,,,,,,,,,,,,
5,Prancer,Hot Boxx,0,,,,,,,,,,,,
6,Prancer,Hot Boxx,0,,,,,,,,,,,,
5,Prancer,Liberty Biberty,0,,,,,,,,,,,,
6,Prancer,Liberty Biberty,0,,,,,,,,,,,,
5,Prancer,Nemo,0,,,,,,,,,,,,
6,Prancer,Nemo,0,,,,,,,,,,,,
2,Prancer,PFG,0,,,,,,,,,,,,
3,Prancer,PFG,0,,,,,,,,,,,,
4,Prancer,PFG,0,,,,,,,,,,,,
5,Prancer,PFG,0,,,,,,,,,,,,
6,Prancer,PFG,0,,,,,,,,,,,,
2,Prancer,Sensodyne,0,,,,,,,,,,,,
4,Prancer,Sensodyne,0,,,,,,,,,,,,
5,Prancer,Sensodyne,0,,,,,,,,,,,,
6,Prancer,Sensodyne,0,,,,,,,,,,,,
0,Prancer,Slinky,0,,,,,,,,,,,,
1,Prancer,Slinky,0,,,,,,,,,,,,
2,Prancer,Slinky,0,,,,,,,,,,,,
3,Prancer,Slinky,0,,,,,,,,,,,,
4,Prancer,Slinky,0,,,,,,,,,,,,
5,Prancer,Slinky,0,,,,,,,,,,,,
6,Prancer,Slinky,0,,,,,,,,,,,,
0,Prancer,Sloppy Joe,0,,,,,,,,,,,,
1,Prancer,Sloppy Joe,0,,,,,,,,,,,,
2,Prancer,Sloppy Joe,0,,,,,,,,,,,,
3,Prancer,Sloppy Joe,0,,,,,,,,,,,,
4,Prancer,Sloppy Joe,0,,,,,,,,,,,,
5,Prancer,Sloppy Joe,0,,,,,,,,,,,,
6,Prancer,Sloppy Joe,0,,,,,,,,,,,,
5,Prancer,Spit Valve,0,,,,,,,,,,,,
6,Prancer,Spit Valve,0,,,,,,,,,,,,
3,Prancer,The Vault,0,,,,,,,,,,,,
4,Prancer,The Vault,0,,,,,,,,,,,,
5,Prancer,The Vault,0,,,,,,,,,,,,
6,Prancer,The Vault,0,,,,,,,,,,,,
5,Prancer,The Worm,0,,,,,,,,,,,,
6,Prancer,The Worm,0,,,,,,,,,,,,
4,Prancer,Tinfoil,0,,,,,,,,,,,,
5,Prancer,Tinfoil,0,,,,,,,,,,,,
6,Prancer,Tinfoil,0,,,,,,,,,,,,
0,Prancer,Wet Bandit,0,,,,,,,,,,,,
1,Prancer,Wet Bandit,0,,,,,,,,,,,,
2,Prancer,Wet Bandit,0,,,,,,,,,,,,
3,Prancer,Wet Bandit,0,,,,,,,,,,,,
4,Prancer,Wet Bandit,0,,,,,,,,,,,,
5,Prancer,Wet Bandit,0,,,,,,,,,,,,
6,Prancer,Wet Bandit,0,,,,,,,,,,,,
5,Prancer,YellowPages,0,,,,,,,,,,,,
6,Prancer,YellowPages,0,,,,,,,,,,,,
2,Rudolph,Backstreet,0,,,,,,,,,,,,
4,Rudolph,Backstreet,0,,,,,,,,,,,,
5,Rudolph,Backstreet,0,,,,,,,,,,,,
6,Rudolph,Backstreet,0,,,,,,,,,,,,
5,Rudolph,BoilerUp,0,,,,,,,,,,,,
6,Rudolph,BoilerUp,0,,,,,,,,,,,,
5,Rudolph,Celine Dion,0,,,,,,,,,,,,
6,Rudolph,Celine Dion,0,,,,,,,,,,,,
4,Rudolph,Cowbell,0,,,,,,,,,,,,
5,Rudolph,Cowbell,0,,,,,,,,,,,,
6,Rudolph,Cowbell,0,,,,,,,,,,,,
0,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
1,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
2,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
4,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
5,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
6,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
0,Rudolph,Dr. Loco,0,,,,,,,,,,,,
1,Rudolph,Dr. Loco,0,,,,,,,,,,,,
2,Rudolph,Dr. Loco,0,,,,,,,,,,,,
3,Rudolph,Dr. Loco,0,,,,,,,,,,,,
5,Rudolph,Dr. Loco,0,,,,,,,,,,,,
6,Rudolph,Dr. Loco,0,,,,,,,,,,,,
2,Rudolph,Folgers,0,,,,,,,,,,,,
4,Rudolph,Folgers,0,,,,,,,,,,,,
5,Rudolph,Folgers,0,,,,,,,,,,,,
6,Rudolph,Folgers,0,,,,,,,,,,,,
5,Rudolph,Foreclosure,0,,,,,,,,,,,,
6,Rudolph,Foreclosure,0,,,,,,,,,,,,
2,Rudolph,Grunts,0,,,,,,,,,,,,
3,Rudolph,Grunts,0,,,,,,,,,,,,
4,Rudolph,Grunts,0,,,,,,,,,,,,
5,Rudolph,Grunts,0,,,,,,,,,,,,
6,Rudolph,Grunts,0,,,,,,,,,,,,
2,Rudolph,Homer Simpson,0,,,,,,,,,,,,
3,Rudolph,Homer Simpson,0,,,,,,,,,,,,
4,Rudolph,Homer Simpson,0,,,,,,,,,,,,
5,Rudolph,Homer Simpson,0,,,,,,,,,,,,
6,Rudolph,Homer Simpson,0,,,,,,,,,,,,
4,Rudolph,Italian Ice,0,,,,,,,,,,,,
5,Rudolph,Italian Ice,0,,,,,,,,,,,,
6,Rudolph,Italian Ice,0,,,,,,,,,,,,
3,Rudolph,Mapquest,0,,,,,,,,,,,,
4,Rudolph,Mapquest,0,,,,,,,,,,,,
5,Rudolph,Mapquest,0,,,,,,,,,,,,
6,Rudolph,Mapquest,0,,,,,,,,,,,,
2,Rudolph,Marinara,0,,,,,,,,,,,,
3,Rudolph,Marinara,0,,,,,,,,,,,,
4,Rudolph,Marinara,0,,,,,,,,,,,,
5,Rudolph,Marinara,0,,,,,,,,,,,,
6,Rudolph,Marinara,0,,,,,,,,,,,,
5,Rudolph,Napster,0,,,,,,,,,,,,
6,Rudolph,Napster,0,,,,,,,,,,,,
0,Rudolph,Nickelback,0,,,,,,,,,,,,
1,Rudolph,Nickelback,0,,,,,,,,,,,,
2,Rudolph,Nickelback,0,,,,,,,,,,,,
4,Rudolph,Nickelback,0,,,,,,,,,,,,
5,Rudolph,Nickelback,0,,,,,,,,,,,,
6,Rudolph,Nickelback,0,,,,,,,,,,,,
1,Rudolph,Rabbit,0,,,,,,,,,,,,
2,Rudolph,Rabbit,0,,,,,,,,,,,,
3,Rudolph,Rabbit,0,,,,,,,,,,,,
5,Rudolph,Rabbit,0,,,,,,,,,,,,
6,Rudolph,Rabbit,0,,,,,,,,,,,,
2,Rudolph,Ricola,0,,,,,,,,,,,,
3,Rudolph,Ricola,0,,,,,,,,,,,,
4,Rudolph,Ricola,0,,,,,,,,,,,,
5,Rudolph,Ricola,0,,,,,,,,,,,,
6,Rudolph,Ricola,0,,,,,,,,,,,,
2,Rudolph,Ringo,0,,,,,,,,,,,,
3,Rudolph,Ringo,0,,,,,,,,,,,,
4,Rudolph,Ringo,0,,,,,,,,,,,,
5,Rudolph,Ringo,0,,,,,,,,,,,,
6,Rudolph,Ringo,0,,,,,,,,,,,,
4,Rudolph,Slapshot,0,,,,,,,,,,,,
5,Rudolph,Slapshot,0,,,,,,,,,,,,
6,Rudolph,Slapshot,0,,,,,,,,,,,,
0,Rudolph,Spud,0,,,,,,,,,,,,
1,Rudolph,Spud,0,,,,,,,,,,,,
2,Rudolph,Spud,0,,,,,,,,,,,,
3,Rudolph,Spud,0,,,,,,,,,,,,
4,Rudolph,Spud,0,,,,,,,,,,,,
5,Rudolph,Spud,0,,,,,,,,,,,,
6,Rudolph,Spud,0,,,,,,,,,,,,
2,Rudolph,Underdog,0,,,,,,,,,,,,
3,Rudolph,Underdog,0,,,,,,,,,,,,
4,Rudolph,Underdog,0,,,,,,,,,,,,
5,Rudolph,Underdog,0,,,,,,,,,,,,
6,Rudolph,Underdog,0,,,,,,,,,,,,
5,Vixen,5-Putt,0,,,,,,,,,,,,
6,Vixen,5-Putt,0,,,,,,,,,,,,
2,Vixen,Blue Gill,0,,,,,,,,,,,,
5,Vixen,Blue Gill,0,,,,,,,,,,,,
6,Vixen,Blue Gill,0,,,,,,,,,,,,
3,Vixen,Broomstick,0,,,,,,,,,,,,
5,Vixen,Broomstick,0,,,,,,,,,,,,
6,Vixen,Broomstick,0,,,,,,,,,,,,
2,Vixen,Den Mother,0,,,,,,,,,,,,
