user_id,user_name,min date,max date,post_count,Team,pick_order,FNGflag,notes
U07V0KKMLNR,Ark,11-Jan-25,11-Jul-25,180,Dancer,9,1,
U07VD3BSH8V,Double Dutch,11-Jan-25,11-Jul-25,180,Cupid,17,1,
U0803E8DB7X,Mario Kart,11-Jan-25,11-Jul-25,180,Blitzen,17,1,
U080FGLKUH5,Hodl,11-Jan-25,11-Jul-25,180,Comet,14,1,
U081S4SDQEB,HGTV,11-Jan-25,10-Jul-25,180,Blitzen,17,1,
U082M3R8J3H,Black Widow,11-Jan-25,11-Jul-25,180,Dancer,10,1,
U082YDGVADA,Spackle,11-Jan-25,10-Jul-25,180,Dancer,10,1,
U0841EC1PA9,Maersk,11-Jan-25,11-Jul-25,180,Dasher,3,1,
U092C571V3Q,Copay,11-Jan-25,11-Jul-25,180,Rudolph,7,1,
#N/A,Choji,11-Jan-25,11-Jul-25,180,Rudolph,7,1,
#N/A,Yoshi (Flanders 2.0),11-Jan-25,11-Jul-25,180,Dancer,9,1,
#N/A,Blinker Fluid,11-Jan-25,11-Jul-25,180,Dancer,9,1,
#N/A,Copy Cat,11-Jan-25,11-Jul-25,180,Dancer,10,1,
#N/A,Cheese Puff,11-Jan-25,11-Jul-25,180,Dancer,10,1,
#N/A,Kosar,11-Jan-25,11-Jul-25,180,Donner,12,1,
#N/A,Pickle Juice,11-Jan-25,11-Jul-25,180,Comet,14,1,
#N/A,Nickleback,11-Jan-25,11-Jul-25,180,Comet,15,1,
U017X9WAQ9Y,Boiler Up,11-Jan-25,11-Jul-25,180,Comet,15,1,
#N/A,Shallow Hal,11-Jan-25,11-Jul-25,180,Blitzen,17,1,
U081JKWAR33,Sailor Moon,11-Jan-25,11-Jul-25,180,Blitzen,17,1,
U0811KYJAEP,CoolRunnings,11-Jan-25,11-Jul-25,180,Blitzen,17,1,
U033V6QFP6W,Alex Morgan,11-Jan-25,11-Jul-25,180,Olive,17,1,
U07USK88QJ3,paparazzi,11-Jan-25,10-Jul-25,180,Cupid,17,1,
#N/A,bezos,11-Jan-25,11-Jul-25,180,Cupid,17,1,
#N/A,Stilletos,11-Jan-25,11-Jul-25,180,Prancer,17,1,
#N/A,Stranger Danger,11-Jan-25,10-Jul-25,180,Prancer,17,1,
U016890PYHM,Bedpan,11-Jan-25,11-Jul-25,180,Donner,10,0,
U016M1Z8NLE,Happy Camper,11-Jan-25,10-Jul-25,180,Prancer,17,0,
U016MKQUP29,Woody,11-Jan-25,11-Jul-25,180,Dasher,2,0,
U016P7DMTGT,Boston Butt,11-Jan-25,11-Jul-25,180,Dasher,2,0,
U016TRPRHKL,Den Mother,11-Jan-25,11-Jul-25,180,Olive,17,0,
U016V6KHM36,Dilly Dilly,11-Jan-25,11-Jul-25,180,Olive,17,0,
U016VPSQSFR,Trickle,11-Jan-25,11-Jul-25,180,Donner,11,0,
U016ZUU67BN,5-Putt,11-Jan-25,11-Jul-25,180,Olive,17,0,
U0171KQRB6D,vern,11-Jan-25,11-Jul-25,180,Olive,17,0,
U0176U2L03X,Toby,11-Jan-25,11-Jul-25,180,Olive,17,0,
U017B8D6AHH,Second Best,11-Jan-25,11-Jul-25,180,Olive,17,0,
U017BQTBXQB,Skinner,11-Jan-25,11-Jul-25,180,Olive,17,0,
U017BQTUL3D,John Denver,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U017D21U3FC,Tonka (F3N),11-Jan-25,11-Jul-25,180,Dancer,9,0,
U017DA73JQY,TPS Report,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U017E4NMFQV,Hanger,11-Jan-25,11-Jul-25,180,Comet,13,0,
U017HR8U5RS,SkidMark,11-Jan-25,11-Jul-25,180,Olive,17,0,
U017HR90JDS,Hackman,11-Jan-25,10-Jul-25,180,Donner,11,0,
U017HR91AJG,SoccerMom,11-Jan-25,11-Jul-25,180,Comet,14,0,
U017Q6TF0TB,Gopher,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U017Q7Q4CSD,Ozark,11-Jan-25,10-Jul-25,180,Comet,13,0,
U017QPPJVJ5,Bob Villa,11-Jan-25,11-Jul-25,180,Dasher,1,0,
U018098KAAC,Sparkler,11-Jan-25,11-Jul-25,180,Comet,12,0,
U018377K57S,Spirit,11-Jan-25,10-Jul-25,180,Prancer,17,0,
U0194BS469Y,BunnyHill,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U0194BS66MQ,Binford,11-Jan-25,11-Jul-25,180,Vixen,3,0,
U019MT194E7,Jellystone,11-Jan-25,11-Jul-25,180,Dasher,1,0,
U019QRLHE3H,Free Smells,11-Jan-25,11-Jul-25,180,Donner,12,0,
U019Y7P6XPF,Foundation,11-Jan-25,11-Jul-25,180,Donner,11,0,
U01A81A7BPS,1040EZ,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U01ANAL4DUL,StormChaser,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U01APFBACP8,Morticia,11-Jan-25,10-Jul-25,180,Olive,17,0,
U01ARKFCDGU,Tee Ball,11-Jan-25,10-Jul-25,180,Vixen,4,0,
U01E40PTNFJ,Bunker,11-Jan-25,11-Jul-25,180,Blitzen,15,0,
U01ELRMAL7L,Quatro,11-Jan-25,11-Jul-25,180,Comet,13,0,
U01GUJK3WMU,Backstreet,11-Jan-25,10-Jul-25,180,Blitzen,16,0,
U01JK1LNATW,Flo,11-Jan-25,10-Jul-25,180,Cupid,17,0,
U020A7W78FQ,Mr. Belding,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U02A96W697X,Dauber,11-Jan-25,11-Jul-25,214,Dasher,1,0,
U02A96WLKRB,Scat,11-Jan-25,11-Jul-25,180,Olive,17,0,
U02A96XC2Q5,Toboggan,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U02AA561KC3,Burnt Ends,11-Jan-25,11-Jul-25,180,Dasher,2,0,
U02AEHZ4JSG,Octomom,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U02BUJWCMBQ,Picasso,11-Jan-25,11-Jul-25,180,Vixen,3,0,
U02DHQB2JRG,Yellow Card,11-Jan-25,11-Jul-25,180,Rudolph,5,0,
U02F2UV0MCL,Blue Gill,11-Jan-25,10-Jul-25,180,Comet,12,0,
U02H51CJS30,Pull-up,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U02KN9HUSE6,Soft Hands,11-Jan-25,11-Jul-25,180,Donner,11,0,
U02LGCKH24W,Sensodyne,11-Jan-25,10-Jul-25,180,Cupid,17,0,
U02NST5BMKJ,Dear Abby,11-Jan-25,11-Jul-25,180,Dancer,8,0,
U031LSD0SP7,Plunger,11-Jan-25,10-Jul-25,180,Rudolph,6,0,
U03765UPB8C,Chum Bucket,11-Jan-25,10-Jul-25,180,Prancer,17,0,
U03EPDEKY4U,Schlitz,11-Jan-25,11-Jul-25,180,Dancer,8,0,
U03ESCYKTGR,Squidward,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U03FQ2U8UJK,Mapquest,11-Jan-25,11-Jul-25,180,Donner,12,0,
U03H797905V,Millville,11-Jan-25,11-Jul-25,180,Rudolph,5,0,
U03HAJB5A9G,CarpetMulcher,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U03HM57HSKG,Gisele,11-Jan-25,10-Jul-25,180,Donner,11,0,
U03KKAHVC8J,Shawshank,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U03KV19V5JS,Cowbell,11-Jan-25,11-Jul-25,180,Donner,11,0,
U03L8UJM9D5,Suction,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U03M1NSJQ4T,Patches,11-Jan-25,11-Jul-25,180,Vixen,5,0,
U03M46Y9YRJ,Crabgrass,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U03SJESV9JR,BABYMOMMA,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U03SUM8JU2Z,Spike Horn,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U03SX99V3PU,Meta,11-Jan-25,11-Jul-25,180,Dancer,7,0,
U03T43SBJNA,Homer Simpson,11-Jan-25,11-Jul-25,180,Blitzen,16,0,
U03TL1GG31B,Freon,11-Jan-25,11-Jul-25,180,Dancer,9,0,
U03TX17L7AQ,Foreclosure,11-Jan-25,11-Jul-25,180,Vixen,3,0,
U03TYQYKERF,Fire Hose,11-Jan-25,11-Jul-25,180,Blitzen,17,0,
U03TYSW2933,The Worm,11-Jan-25,11-Jul-25,180,Comet,13,0,
U03UC706GM9,Webster,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U040R8S1N6P,Dilbert,11-Jan-25,10-Jul-25,189,Dasher,1,0,
U040Y3RQPNJ,Six Sheets,11-Jan-25,10-Jul-25,180,Blitzen,16,0,
U040YRLSFNW,Rooney,11-Jan-25,10-Jul-25,180,Rudolph,5,0,
U041MRSFHTN,Horseshoe,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U041R4GK79V,fuzzy navel,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U041T99TNTC,YellowPages,11-Jan-25,11-Jul-25,180,Blitzen,16,0,
U041T9ACB3L,UPS,11-Jan-25,11-Jul-25,180,Dasher,2,0,
U04627XKESX,Deflated,11-Jan-25,11-Jul-25,180,Comet,14,0,
U048GCZ7GBY,Broomstick,11-Jan-25,11-Jul-25,180,Blitzen,15,0,
U04C9LC424U,Norm,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U04H3PWJN5A,Juanita,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U04H6HMNPH9,Cinderella,11-Jan-25,10-Jul-25,180,Olive,17,0,
U04HX959YUS,Squishy,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U04KJABEN6B,Flashbang,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U04M8MS2WHJ,FINCH,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U04N3DANAEA,REBAR,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U04Q01BPTPE,Olive Oyl,11-Jan-25,11-Jul-25,180,Cupid,17,0,
U04Q1H1MQKF,Farmers Only,11-Jan-25,10-Jul-25,180,Vixen,4,0,
U04RBT6T8RJ,Old Maid,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U04RJFYDV5M,Axl,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U04RQB0TXFS,Hot Lava,11-Jan-25,11-Jul-25,180,Comet,13,0,
U04U8EGCQS1,Manhole,11-Jan-25,11-Jul-25,180,Dasher,1,0,
U050YTG6YJC,Latte,11-Jan-25,11-Jul-25,180,Donner,11,0,
U053LEBRMM4,Derailed,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U054HT59R9R,Bueller,11-Jan-25,11-Jul-25,180,Rudolph,6,0,
U056VUVJ63D,Napster,11-Jan-25,11-Jul-25,180,Comet,13,0,
U057QBF3TPW,Deja Vu,11-Jan-25,11-Jul-25,180,Donner,10,0,
U058F8J3PNK,Danica,11-Jan-25,10-Jul-25,180,Dancer,8,0,
U058SP7GRJ6,Hatchet (Lizard Q),11-Jan-25,10-Jul-25,180,Dasher,1,0,
U058T072X6G,GrubX,11-Jan-25,10-Jul-25,180,Vixen,3,0,
U05AB2HGHAN,Miley,11-Jan-25,11-Jul-25,180,Donner,11,0,
U05C8DP6YS0,Algorithm,11-Jan-25,11-Jul-25,180,Dancer,8,0,
U05FDSP0YD7,Peterbilt,11-Jan-25,11-Jul-25,180,Dancer,8,0,
U05FZ4QEFG9,Tweety,11-Jan-25,10-Jul-25,180,Cupid,17,0,
U05GFSH6BC2,Ink Jet,11-Jan-25,11-Jul-25,180,Vixen,4,0,
U05GG5NR7KM,Pee Wee Herman,11-Jan-25,11-Jul-25,180,Dasher,1,0,
U05H6UA0KCK,Trifecta,11-Jan-25,11-Jul-25,180,Dancer,8,0,
U05JJL0JE77,Duff Man,11-Jan-25,11-Jul-25,180,Olive,17,0,
U05JZ098926,Puddles,11-Jan-25,10-Jul-25,180,Rudolph,6,0,
U05LL7ESE79,Cutler,11-Jan-25,10-Jul-25,180,Donner,10,0,
U05NN0QFRFW,UberEats,11-Jan-25,10-Jul-25,180,Comet,14,0,
U05QD3D6ZK7,Caboose,11-Jan-25,11-Jul-25,180,Prancer,17,0,
U05QJRZNQHH,Corner Kick,11-Jan-25,11-Jul-25,180,Comet,13,0,
U05T0TCJZ44,Autobahn,45668,45849,180,Rudolph,5,0,
U05TMKXAK96,D-Bag,45668,45849,180,Rudolph,5,0,
U05TUKL5N87,Zimmer,45668,45849,286,Dasher,1,0,
U05UDL3EVGR,Peashooter,45668,45849,180,Donner,10,0,
U05ULCL3806,Mr. Kotter,45668,45849,180,Olive,17,0,
U0603QP17QE,Ecto Cooler,45668,45848,180,Dancer,7,0,
U061CBW96MA,Singer,45668,45849,180,Dancer,8,0,
U0638CR70Q2,Tinfoil,45668,45849,180,Prancer,17,0,
U06465B9BQ8,Sizzler,45668,45849,180,Cupid,17,0,
U064F9H5MAR,Dog House,45668,45849,180,Dancer,7,0,
U065CRU0K0E,HVAC,45668,45849,180,Olive,17,0,
U06A1RN2DQF,Hank Hill,45668,45848,180,Blitzen,15,0,
U06B3NS9W21,Headband,45668,45849,180,Donner,12,0,
U06CPT15RAQ,Flamingo,45668,45849,180,Vixen,4,0,
U06GZ8ECZC5,Boomer,45668,45849,180,Blitzen,16,0,
U06GZE2D66R,Sparky,45668,45849,180,Comet,13,0,
U06H3QB4KMY,Mahomes,45668,45849,180,Blitzen,16,0,
U06HSP24X8X,Bambino,45668,45849,180,Comet,13,0,
U06J1AAJ3HD,Doogie Howser,45668,45849,180,Vixen,3,0,
U06J46ZTPEZ,Folgers,45668,45849,180,Vixen,5,0,
U06TA58T8NR,Booger,45668,45848,180,Donner,12,0,
U06TFFEDQE7,Tinder,45668,45849,180,Prancer,17,0,
U06TFS9Q7UL,Ricola,45668,45848,180,Dancer,8,0,
U06UANF6FBR,Rusty Anchor,45668,45848,180,Rudolph,7,0,
U0708HXD58V,Supply Chain (F3N),45668,45849,180,Dasher,1,0,
U0709PKBJ0Y,Dutch Boy,45668,45849,180,Dasher,2,0,
U070NTWF7G8,Foghorn,45668,45849,183,Dasher,1,0,
U070SG6LRAS,FLANDIDDLYANDERS,45668,45849,180,Dancer,8,0,
U070Z12249H,Xena- Warrior Princess,45668,45849,180,Blitzen,16,0,
U071GSVM24B,Spit Valve,45668,45849,180,Comet,12,0,
U073D5MRD4Z,Hat Trick,45668,45849,180,Cupid,17,0,
U074516AUNQ,Shameless,45668,45849,180,Rudolph,7,0,
U074T16JBDX,Deliverance,45668,45849,180,Cupid,17,0,
U0756DDD08K,Dan-D-LION,45668,45849,180,Comet,14,0,
U0756H95Q9G,Glass Jo,45668,45849,180,Dasher,2,0,
U075CELEZJT,Miata,45668,45849,180,Vixen,3,0,
U07698FG143,Ricochet,45668,45849,180,Dancer,8,0,
U077RQMTNG3,Celine Dion,45668,45849,180,Dancer,9,0,
U07BTHWFLGZ,Bill Nye,45668,45848,180,Olive,17,0,
U07BUCET1R9,Dr. Loco,45668,45848,180,Dancer,9,0,
U07CY9BC4UV,Hydrant,45668,45848,180,Comet,13,0,
U07DX2F4YAY,My Pleasure,45668,45849,180,Blitzen,16,0,
U07E4DK9JNR,Deadbolt,45668,45849,180,Blitzen,17,0,
U07ENSE9S1X,Great Clips,45668,45849,180,Donner,11,0,
U07EVQTB6R0,TESLA,45668,45849,180,Donner,11,0,
U07G74Y71QW,Mr Beaker,45668,45849,180,Blitzen,17,0,
U07GJC6UG1Z,Celler Dweller,45668,45849,180,Blitzen,16,0,
U07HK471615,Purple Rain,45668,45848,180,Dasher,2,0,
U07KJ611K99,CrowdStrike,45668,45848,180,Prancer,17,0,
U07KLPGENJ0,Just Dance,45668,45849,180,Comet,12,0,
U07LY4K586M,Moist,45668,45849,180,Prancer,17,0,
U07Q383MKCP,Huffy,45668,45849,180,Dancer,9,0,
U07Q85LETFD,KennyRogers,45668,45849,180,Rudolph,7,0,
U07RD0ACG80,Nemo,45668,45849,180,Blitzen,16,0,
U07T5DL3VHA,Drive By,45668,45848,180,Blitzen,17,0,
U07UH35HBQQ,Door Ding,45668,45849,180,Vixen,4,0,
#N/A,Malort,45668,45848,180,Dasher,2,0,
#N/A,Defunded,45668,45849,180,Rudolph,6,0,
#N/A,Rikishi,45668,45849,180,Rudolph,6,0,
U051330RY2J,Depends,45668,45849,180,Blitzen,15,0,
#N/A,Disco Ball,45668,45849,180,Olive,17,0,
U04GTJ7HV96,Animal House (Outlands),45668,45849,180,Olive,17,0,
U033NGNJRAS,Shirley Temple (F3N),45668,45849,180,Olive,17,0,
U0536BG9AMU,Tru Green,45668,45849,180,Prancer,17,0,
#N/A,Boston Creme,45668,45849,180,Prancer,17,0,
USLACKBOT,Slackbot,45668,45849,180,NONE,17,0,
